Cliente;Gerencia_F;subcanal_
cte7589;gerencia 2 ;tiendita
cte7590;gerencia 7;tiendita
cte7591;gerencia 5;tiendita
cte7592;gerencia 7;tiendita
cte7593;gerencia 3;tiendita
cte7594;gerencia 1;tiendita
cte7595;gerencia 6;tiendita
cte7596;gerencia 1;tiendita
cte7597;gerencia 1;tiendita
cte7598;gerencia 5;tiendita
cte7599;gerencia 2 ;tiendita
cte7600;gerencia 4;tiendita
cte7601;gerencia 6;tiendita
cte7602;gerencia 1;tiendita
cte7603;gerencia 4;tiendita
cte7604;gerencia 2 ;tiendita
cte7605;gerencia 2 ;tiendita
cte7606;gerencia 1;tiendita
cte5578;gerencia 2 ;tiendita
cte7607;gerencia 4;tiendita
cte7421;gerencia 2 ;tiendita
cte7608;gerencia 6;tiendita
cte7609;gerencia 2 ;tiendita
cte7610;gerencia 6;tiendita
cte7611;gerencia 7;tiendita
cte7612;gerencia 1;tiendita
cte7613;gerencia 6;tiendita
cte5745;gerencia 6;tiendita
cte7614;gerencia 7;tiendita
cte7615;gerencia 6;tiendita
cte7616;gerencia 4;tiendita
cte7617;gerencia 1;tiendita
cte7618;gerencia 7;tiendita
cte7619;gerencia 4;tiendita
cte7620;gerencia 4;tiendita
cte7621;gerencia 6;tiendita
cte7622;gerencia 2 ;tiendita
cte7623;gerencia 4;tiendita
cte7624;gerencia 1;tiendita
cte571;gerencia 7;tiendita
cte7625;gerencia 1;tiendita
cte7626;gerencia 1;tiendita
cte7627;gerencia 7;tiendita
cte7628;gerencia 7;tiendita
cte7629;gerencia 1;tiendita
cte7630;gerencia 2 ;tiendita
cte7631;gerencia 2 ;tiendita
cte7632;gerencia 2 ;tiendita
cte7633;gerencia 5;tiendita
cte7634;gerencia 4;tiendita
cte2581;gerencia 5;tiendita
cte7635;gerencia 6;tiendita
cte7636;gerencia 2 ;tiendita
cte7637;gerencia 3;tiendita
cte5229;gerencia 1;tiendita
cte7638;gerencia 7;tiendita
cte7203;gerencia 3;tiendita
cte7639;gerencia 5;tiendita
cte7640;gerencia 2 ;tiendita
cte7641;gerencia 7;tiendita
cte6865;gerencia 5;tiendita
cte3733;gerencia 6;tiendita
cte5643;gerencia 5;tiendita
cte7642;gerencia 4;tiendita
cte6678;gerencia 4;tiendita
cte7643;gerencia 2 ;tiendita
cte7644;gerencia 7;tiendita
cte7645;gerencia 3;tiendita
cte7646;gerencia 1;tiendita
cte7647;gerencia 7;tiendita
cte281;gerencia 4;tiendita
cte7648;gerencia 2 ;tiendita
cte7649;gerencia 1;tiendita
cte7650;gerencia 2 ;tiendita
cte7651;gerencia 7;tiendita
cte5925;gerencia 3;tiendita
cte1229;gerencia 7;tiendita
cte4716;gerencia 2 ;tiendita
cte7652;gerencia 4;tiendita
cte7653;gerencia 2 ;tiendita
cte7654;gerencia 2 ;tiendita
cte7655;gerencia 4;tiendita
cte2138;gerencia 7;tiendita
cte7656;gerencia 2 ;tiendita
cte7657;gerencia 6;tiendita
cte7658;gerencia 1;tiendita
cte7659;gerencia 5;tiendita
cte7660;gerencia 1;tiendita
cte7661;gerencia 3;tiendita
cte3114;gerencia 7;tiendita
cte7662;gerencia 7;tiendita
cte7663;gerencia 7;tiendita
cte7664;gerencia 2 ;tiendita
cte7665;gerencia 2 ;tiendita
cte7666;gerencia 2 ;tiendita
cte7667;gerencia 7;tiendita
cte7668;gerencia 6;tiendita
cte7669;gerencia 7;tiendita
cte7670;gerencia 6;tiendita
cte7671;gerencia 1;tiendita
cte7672;gerencia 7;tiendita
cte7007;gerencia 3;tiendita
cte7673;gerencia 6;tiendita
cte7674;gerencia 7;tiendita
cte7675;gerencia 1;tiendita
cte7676;gerencia 6;tiendita
cte7677;gerencia 5;tiendita
cte7678;gerencia 7;tiendita
cte7679;gerencia 6;tiendita
cte7680;gerencia 2 ;tiendita
cte7681;gerencia 2 ;tiendita
cte7682;gerencia 7;tiendita
cte4714;gerencia 3;tiendita
cte7683;gerencia 4;tiendita
cte7684;gerencia 2 ;tiendita
cte7685;gerencia 2 ;tiendita
cte7686;gerencia 7;tiendita
cte2709;gerencia 6;tiendita
cte7687;gerencia 2 ;tiendita
cte7688;gerencia 2 ;tiendita
cte2091;gerencia 5;tiendita
cte7689;gerencia 7;tiendita
cte7690;gerencia 1;tiendita
cte7691;gerencia 2 ;tiendita
cte7692;gerencia 2 ;tiendita
cte7693;gerencia 3;tiendita
cte7694;gerencia 7;tiendita
cte7695;gerencia 6;tiendita
cte7696;gerencia 2 ;tiendita
cte647;gerencia 3;tiendita
cte7697;gerencia 7;tiendita
cte7698;gerencia 5;tiendita
cte7699;gerencia 4;tiendita
cte7700;gerencia 1;tiendita
cte7349;gerencia 5;tiendita
cte7701;gerencia 6;tiendita
cte3295;gerencia 7;tiendita
cte7702;gerencia 1;tiendita
cte7703;gerencia 1;tiendita
cte7704;gerencia 2 ;tiendita
cte7705;gerencia 1;tiendita
cte7706;gerencia 5;tiendita
cte3136;gerencia 6;tiendita
cte7707;gerencia 2 ;tiendita
cte7708;gerencia 2 ;tiendita
cte7709;gerencia 2 ;tiendita
cte7710;gerencia 1;tiendita
cte7711;gerencia 5;tiendita
cte7712;gerencia 5;tiendita
cte7713;gerencia 5;tiendita
cte7714;gerencia 1;tiendita
cte7715;gerencia 4;tiendita
cte7716;gerencia 7;tiendita
cte7717;gerencia 1;tiendita
cte7718;gerencia 2 ;tiendita
cte7719;gerencia 2 ;tiendita
cte3410;gerencia 4;tiendita
cte7720;gerencia 6;tiendita
cte7721;gerencia 7;tiendita
cte7722;gerencia 1;tiendita
cte7723;gerencia 6;tiendita
cte7724;gerencia 4;tiendita
cte7725;gerencia 3;tiendita
cte7726;gerencia 6;tiendita
cte7727;gerencia 2 ;tiendita
cte7728;gerencia 7;tiendita
cte7729;gerencia 2 ;tiendita
cte7730;gerencia 2 ;tiendita
cte7731;gerencia 2 ;tiendita
cte7732;gerencia 5;tiendita
cte7733;gerencia 4;tiendita
cte7734;gerencia 7;tiendita
cte7735;gerencia 2 ;tiendita
cte4795;gerencia 5;tiendita
cte7736;gerencia 2 ;tiendita
cte7737;gerencia 2 ;tiendita
cte7738;gerencia 6;tiendita
cte7739;gerencia 5;tiendita
cte7740;gerencia 2 ;tiendita
cte7741;gerencia 2 ;tiendita
cte7742;gerencia 7;tiendita
cte7743;gerencia 6;tiendita
cte7744;gerencia 7;tiendita
cte7745;gerencia 6;tiendita
cte7746;gerencia 5;tiendita
cte4979;gerencia 6;tiendita
cte7747;gerencia 2 ;tiendita
cte1839;gerencia 4;tiendita
cte7748;gerencia 7;tiendita
cte7749;gerencia 6;tiendita
cte7750;gerencia 1;tiendita
cte7751;gerencia 6;tiendita
cte7752;gerencia 6;tiendita
cte7753;gerencia 2 ;tiendita
cte7754;gerencia 3;tiendita
cte7755;gerencia 6;tiendita
cte7756;gerencia 6;tiendita
cte7757;gerencia 6;tiendita
cte7758;gerencia 3;tiendita
cte7759;gerencia 7;tiendita
cte7760;gerencia 2 ;tiendita
cte7761;gerencia 6;tiendita
cte7392;gerencia 6;tiendita
cte7762;gerencia 2 ;tiendita
cte2794;gerencia 2 ;tiendita
cte7763;gerencia 2 ;tiendita
cte7458;gerencia 6;tiendita
cte7764;gerencia 2 ;tiendita
cte7765;gerencia 7;tiendita
cte7766;gerencia 1;tiendita
cte7767;gerencia 5;tiendita
cte7768;gerencia 6;tiendita
cte7285;gerencia 5;tiendita
cte7769;gerencia 2 ;tiendita
cte7770;gerencia 5;tiendita
cte7771;gerencia 7;tiendita
cte3262;gerencia 1;tiendita
cte7772;gerencia 1;tiendita
cte7773;gerencia 7;tiendita
cte7173;gerencia 7;tiendita
cte7774;gerencia 3;tiendita
cte7775;gerencia 2 ;tiendita
cte7776;gerencia 1;tiendita
cte7777;gerencia 7;tiendita
cte6025;gerencia 5;tiendita
cte7778;gerencia 1;tiendita
cte7779;gerencia 4;tiendita
cte7780;gerencia 7;tiendita
cte7781;gerencia 2 ;tiendita
cte7782;gerencia 6;tiendita
cte7783;gerencia 2 ;tiendita
cte7784;gerencia 2 ;tiendita
cte7785;gerencia 5;tiendita
cte7786;gerencia 4;tiendita
cte5170;gerencia 7;tiendita
cte7787;gerencia 6;tiendita
cte7788;gerencia 2 ;tiendita
cte4145;gerencia 1;tiendita
cte7789;gerencia 2 ;tiendita
cte7790;gerencia 5;tiendita
cte7791;gerencia 2 ;tiendita
cte7792;gerencia 2 ;tiendita
cte7793;gerencia 2 ;tiendita
cte7794;gerencia 1;tiendita
cte7795;gerencia 5;tiendita
cte7796;gerencia 6;tiendita
cte7797;gerencia 7;tiendita
cte7798;gerencia 7;tiendita
cte7799;gerencia 4;tiendita
cte7800;gerencia 2 ;tiendita
cte7801;gerencia 1;tiendita
cte7802;gerencia 4;tiendita
cte7803;gerencia 2 ;tiendita
cte7804;gerencia 1;tiendita
cte5895;gerencia 4;tiendita
cte7805;gerencia 5;tiendita
cte7522;gerencia 6;tiendita
cte7806;gerencia 5;tiendita
cte7807;gerencia 7;tiendita
cte1153;gerencia 2 ;tiendita
cte7808;gerencia 2 ;tiendita
cte7809;gerencia 5;tiendita
cte3666;gerencia 6;tiendita
cte7214;gerencia 4;tiendita
cte3038;gerencia 3;tiendita
cte7810;gerencia 1;tiendita
cte7811;gerencia 4;tiendita
cte7812;gerencia 5;tiendita
cte7813;gerencia 3;tiendita
cte7814;gerencia 6;tiendita
cte7815;gerencia 1;tiendita
cte7816;gerencia 1;tiendita
cte7817;gerencia 1;tiendita
cte7818;gerencia 5;tiendita
cte7819;gerencia 1;tiendita
cte7820;gerencia 5;tiendita
cte2061;gerencia 2 ;tiendita
cte7821;gerencia 7;tiendita
cte349;gerencia 4;tiendita
cte7822;gerencia 3;tiendita
cte7823;gerencia 7;tiendita
cte7824;gerencia 2 ;tiendita
cte7825;gerencia 6;tiendita
cte7826;gerencia 7;tiendita
cte7827;gerencia 2 ;tiendita
cte7828;gerencia 3;tiendita
cte7829;gerencia 2 ;tiendita
cte7830;gerencia 5;tiendita
cte7831;gerencia 2 ;tiendita
cte7832;gerencia 6;tiendita
cte7833;gerencia 6;tiendita
cte7834;gerencia 1;tiendita
cte7835;gerencia 2 ;tiendita
cte3055;gerencia 4;tiendita
cte7836;gerencia 6;tiendita
cte7837;gerencia 6;tiendita
cte7838;gerencia 2 ;tiendita
cte7839;gerencia 1;tiendita
cte7840;gerencia 1;tiendita
cte7841;gerencia 6;tiendita
cte7842;gerencia 5;tiendita
cte7843;gerencia 7;tiendita
cte7844;gerencia 7;tiendita
cte7845;gerencia 2 ;tiendita
cte7846;gerencia 1;tiendita
cte7847;gerencia 2 ;tiendita
cte4168;gerencia 2 ;tiendita
cte7848;gerencia 2 ;tiendita
cte7849;gerencia 1;tiendita
cte3086;gerencia 5;tiendita
cte7850;gerencia 2 ;tiendita
cte7851;gerencia 3;tiendita
cte7852;gerencia 6;tiendita
cte6060;gerencia 3;tiendita
cte4102;gerencia 7;tiendita
cte7853;gerencia 6;tiendita
cte7854;gerencia 2 ;tiendita
cte7855;gerencia 6;tiendita
cte7856;gerencia 7;tiendita
cte7857;gerencia 7;tiendita
cte7858;gerencia 6;tiendita
cte7859;gerencia 5;tiendita
cte7860;gerencia 1;tiendita
cte1393;gerencia 3;tiendita
cte7861;gerencia 7;tiendita
cte7862;gerencia 2 ;tiendita
cte7384;gerencia 1;tiendita
cte7863;gerencia 2 ;tiendita
cte7864;gerencia 2 ;tiendita
cte7865;gerencia 2 ;tiendita
cte7866;gerencia 4;tiendita
cte7867;gerencia 2 ;tiendita
cte7868;gerencia 2 ;tiendita
cte7869;gerencia 3;tiendita
cte7870;gerencia 6;tiendita
cte7871;gerencia 1;tiendita
cte7872;gerencia 6;tiendita
cte7873;gerencia 6;tiendita
cte7874;gerencia 1;tiendita
cte5700;gerencia 5;tiendita
cte7875;gerencia 2 ;tiendita
cte7876;gerencia 7;tiendita
cte7877;gerencia 6;tiendita
cte6257;gerencia 5;tiendita
cte5625;gerencia 7;tiendita
cte7878;gerencia 6;tiendita
cte7879;gerencia 2 ;tiendita
cte7880;gerencia 4;tiendita
cte7881;gerencia 7;tiendita
cte7882;gerencia 1;tiendita
cte7883;gerencia 2 ;tiendita
cte7884;gerencia 3;tiendita
cte7885;gerencia 3;tiendita
cte2228;gerencia 2 ;tiendita
cte7886;gerencia 2 ;tiendita
cte7487;gerencia 7;tiendita
cte7887;gerencia 6;tiendita
cte4303;gerencia 2 ;tiendita
cte7888;gerencia 2 ;tiendita
cte7889;gerencia 3;tiendita
cte7890;gerencia 1;tiendita
cte6510;gerencia 2 ;tiendita
cte7891;gerencia 3;tiendita
cte7892;gerencia 3;tiendita
cte7893;gerencia 5;tiendita
cte4932;gerencia 2 ;tiendita
cte7894;gerencia 1;tiendita
cte7895;gerencia 2 ;tiendita
cte7896;gerencia 7;tiendita
cte7897;gerencia 7;tiendita
cte7898;gerencia 5;tiendita
cte7899;gerencia 2 ;tiendita
cte7900;gerencia 5;tiendita
cte3380;gerencia 2 ;tiendita
cte7901;gerencia 7;tiendita
cte7902;gerencia 6;tiendita
cte7903;gerencia 5;tiendita
cte7904;gerencia 3;tiendita
cte7905;gerencia 1;tiendita
cte7906;gerencia 5;tiendita
cte5730;gerencia 7;tiendita
cte7907;gerencia 2 ;tiendita
cte7908;gerencia 1;tiendita
cte7909;gerencia 5;tiendita
cte3892;gerencia 6;tiendita
cte7910;gerencia 5;tiendita
cte7911;gerencia 1;tiendita
cte7912;gerencia 6;tiendita
cte7913;gerencia 1;tiendita
cte7914;gerencia 1;tiendita
cte7915;gerencia 3;tiendita
cte7916;gerencia 2 ;tiendita
cte7917;gerencia 2 ;tiendita
cte7918;gerencia 3;tiendita
cte6835;gerencia 7;tiendita
cte2105;gerencia 2 ;tiendita
cte7919;gerencia 7;tiendita
cte7920;gerencia 7;tiendita
cte7921;gerencia 6;tiendita
cte7922;gerencia 3;tiendita
cte1453;gerencia 4;tiendita
cte7923;gerencia 4;tiendita
cte7924;gerencia 5;tiendita
cte7925;gerencia 5;tiendita
cte7926;gerencia 2 ;tiendita
cte7927;gerencia 2 ;tiendita
cte7928;gerencia 5;tiendita
cte7929;gerencia 6;tiendita
cte7930;gerencia 5;tiendita
cte78;gerencia 1;tiendita
cte7931;gerencia 6;tiendita
cte7932;gerencia 7;tiendita
cte2272;gerencia 5;tiendita
cte7933;gerencia 6;tiendita
cte7934;gerencia 2 ;tiendita
cte7935;gerencia 2 ;tiendita
cte7936;gerencia 2 ;tiendita
cte7937;gerencia 5;tiendita
cte7938;gerencia 7;tiendita
cte7939;gerencia 7;tiendita
cte7940;gerencia 1;tiendita
cte7941;gerencia 6;tiendita
cte3220;gerencia 2 ;tiendita
cte7942;gerencia 5;tiendita
cte782;gerencia 7;tiendita
cte7943;gerencia 3;tiendita
cte3874;gerencia 1;tiendita
cte4108;gerencia 6;tiendita
cte7944;gerencia 1;tiendita
cte7945;gerencia 1;tiendita
cte7946;gerencia 6;tiendita
cte7947;gerencia 3;tiendita
cte7948;gerencia 2 ;tiendita
cte7949;gerencia 5;tiendita
cte7950;gerencia 5;tiendita
cte4506;gerencia 1;tiendita
cte7951;gerencia 6;tiendita
cte7952;gerencia 2 ;tiendita
cte7953;gerencia 7;tiendita
cte7954;gerencia 3;tiendita
cte7955;gerencia 5;tiendita
cte7956;gerencia 2 ;tiendita
cte7957;gerencia 5;tiendita
cte7958;gerencia 2 ;tiendita
cte7091;gerencia 6;tiendita
cte2501;gerencia 2 ;tiendita
cte7959;gerencia 7;tiendita
cte7960;gerencia 2 ;tiendita
cte7961;gerencia 3;tiendita
cte7962;gerencia 4;tiendita
cte7963;gerencia 7;tiendita
cte7964;gerencia 7;tiendita
cte7965;gerencia 2 ;tiendita
cte2412;gerencia 6;tiendita
cte7966;gerencia 6;tiendita
cte5190;gerencia 6;tiendita
cte7967;gerencia 5;tiendita
cte7968;gerencia 5;tiendita
cte7969;gerencia 2 ;tiendita
cte7970;gerencia 2 ;tiendita
cte7971;gerencia 2 ;tiendita
cte7972;gerencia 7;tiendita
cte7973;gerencia 2 ;tiendita
cte7974;gerencia 3;tiendita
cte7975;gerencia 7;tiendita
cte7976;gerencia 1;tiendita
cte4552;gerencia 7;tiendita
cte7977;gerencia 6;tiendita
cte7978;gerencia 2 ;tiendita
cte2570;gerencia 6;tiendita
cte7979;gerencia 7;tiendita
cte7980;gerencia 5;tiendita
cte7981;gerencia 7;tiendita
cte7982;gerencia 6;tiendita
cte7983;gerencia 2 ;tiendita
cte7984;gerencia 1;tiendita
cte7985;gerencia 3;tiendita
cte4732;gerencia 4;tiendita
cte7986;gerencia 1;tiendita
cte7987;gerencia 7;tiendita
cte7988;gerencia 7;tiendita
cte7989;gerencia 5;tiendita
cte7990;gerencia 7;tiendita
cte7991;gerencia 7;tiendita
cte7992;gerencia 3;tiendita
cte7993;gerencia 7;tiendita
cte7994;gerencia 6;tiendita
cte7995;gerencia 7;tiendita
cte7996;gerencia 4;tiendita
cte7997;gerencia 7;tiendita
cte7998;gerencia 4;tiendita
cte7999;gerencia 4;tiendita
cte8000;gerencia 2 ;tiendita
cte8001;gerencia 6;tiendita
cte8002;gerencia 6;tiendita
cte8003;gerencia 7;tiendita
cte8004;gerencia 7;tiendita
cte7895;gerencia 2 ;tiendita
cte8005;gerencia 3;tiendita
cte5332;gerencia 4;tiendita
cte8006;gerencia 6;tiendita
cte1418;gerencia 6;tiendita
cte4175;gerencia 4;tiendita
cte8007;gerencia 2 ;tiendita
cte8008;gerencia 5;tiendita
cte8009;gerencia 4;tiendita
cte3286;gerencia 2 ;tiendita
cte8010;gerencia 7;tiendita
cte8011;gerencia 6;tiendita
cte8012;gerencia 6;tiendita
cte8013;gerencia 2 ;tiendita
cte8014;gerencia 7;tiendita
cte8015;gerencia 3;tiendita
cte8016;gerencia 4;tiendita
cte8017;gerencia 4;tiendita
cte8018;gerencia 2 ;tiendita
cte8019;gerencia 1;tiendita
cte8020;gerencia 2 ;tiendita
cte4630;gerencia 6;tiendita
cte8021;gerencia 7;tiendita
cte8022;gerencia 1;tiendita
cte276;gerencia 5;tiendita
cte4633;gerencia 5;tiendita
cte8023;gerencia 3;tiendita
cte8024;gerencia 3;tiendita
cte8025;gerencia 6;tiendita
cte8026;gerencia 2 ;tiendita
cte8027;gerencia 2 ;tiendita
cte8028;gerencia 5;tiendita
cte8029;gerencia 5;tiendita
cte8030;gerencia 4;tiendita
cte8031;gerencia 7;tiendita
cte5747;gerencia 1;tiendita
cte8032;gerencia 3;tiendita
cte8033;gerencia 6;tiendita
cte8034;gerencia 8;tiendita
cte7683;gerencia 4;tiendita
cte8035;gerencia 6;tiendita
cte912;gerencia 1;tiendita
cte8036;gerencia 1;tiendita
cte8037;gerencia 5;tiendita
cte8038;gerencia 2 ;tiendita
cte4024;gerencia 4;tiendita
cte8039;gerencia 2 ;tiendita
cte5222;gerencia 2 ;tiendita
cte8040;gerencia 1;tiendita
cte8041;gerencia 2 ;tiendita
cte8042;gerencia 2 ;tiendita
cte3322;gerencia 6;tiendita
cte8043;gerencia 3;tiendita
cte8044;gerencia 6;tiendita
cte8045;gerencia 2 ;tiendita
cte8046;gerencia 5;tiendita
cte8047;gerencia 6;tiendita
cte8048;gerencia 6;tiendita
cte8049;gerencia 6;tiendita
cte8050;gerencia 6;tiendita
cte8051;gerencia 3;tiendita
cte6068;gerencia 2 ;tiendita
cte8052;gerencia 4;tiendita
cte8053;gerencia 2 ;tiendita
cte8054;gerencia 2 ;tiendita
cte2787;gerencia 5;tiendita
cte8055;gerencia 2 ;tiendita
cte8056;gerencia 6;tiendita
cte2853;gerencia 6;tiendita
cte8057;gerencia 6;tiendita
cte8058;gerencia 7;tiendita
cte8059;gerencia 3;tiendita
cte8060;gerencia 3;tiendita
cte8061;gerencia 6;tiendita
cte8062;gerencia 6;tiendita
cte8063;gerencia 6;tiendita
cte8064;gerencia 7;tiendita
cte3627;gerencia 7;tiendita
cte8065;gerencia 2 ;tiendita
cte8066;gerencia 7;tiendita
cte8067;gerencia 6;tiendita
cte8068;gerencia 4;tiendita
cte8069;gerencia 7;tiendita
cte8070;gerencia 6;tiendita
cte8071;gerencia 7;tiendita
cte8072;gerencia 7;tiendita
cte8073;gerencia 7;tiendita
cte8074;gerencia 6;tiendita
cte8075;gerencia 2 ;tiendita
cte8076;gerencia 6;tiendita
cte8077;gerencia 4;tiendita
cte8078;gerencia 6;tiendita
cte8079;gerencia 7;tiendita
cte8080;gerencia 2 ;tiendita
cte8081;gerencia 1;tiendita
cte8082;gerencia 6;tiendita
cte8083;gerencia 2 ;tiendita
cte4111;gerencia 6;tiendita
cte8084;gerencia 1;tiendita
cte7533;gerencia 2 ;tiendita
cte8085;gerencia 2 ;tiendita
cte6243;gerencia 1;tiendita
cte1463;gerencia 4;tiendita
cte8086;gerencia 2 ;tiendita
cte8087;gerencia 5;tiendita
cte8088;gerencia 3;tiendita
cte8089;gerencia 6;tiendita
cte7482;gerencia 1;tiendita
cte8090;gerencia 6;tiendita
cte8091;gerencia 7;tiendita
cte2479;gerencia 3;tiendita
cte8092;gerencia 6;tiendita
cte8093;gerencia 1;tiendita
cte8094;gerencia 7;tiendita
cte8095;gerencia 7;tiendita
cte8096;gerencia 2 ;tiendita
cte8097;gerencia 5;tiendita
cte8098;gerencia 5;tiendita
cte8099;gerencia 2 ;tiendita
cte8100;gerencia 1;tiendita
cte8101;gerencia 2 ;tiendita
cte8102;gerencia 5;tiendita
cte8103;gerencia 3;tiendita
cte8104;gerencia 1;tiendita
cte8105;gerencia 2 ;tiendita
cte1854;gerencia 5;tiendita
cte8106;gerencia 4;tiendita
cte8107;gerencia 7;tiendita
cte8108;gerencia 2 ;tiendita
cte8109;gerencia 4;tiendita
cte8110;gerencia 2 ;tiendita
cte8111;gerencia 1;tiendita
cte8112;gerencia 1;tiendita
cte3880;gerencia 6;tiendita
cte8113;gerencia 4;tiendita
cte8114;gerencia 2 ;tiendita
cte8115;gerencia 2 ;tiendita
cte8116;gerencia 5;tiendita
cte8117;gerencia 1;tiendita
cte8118;gerencia 2 ;tiendita
cte2154;gerencia 7;tiendita
cte8119;gerencia 5;tiendita
cte8120;gerencia 6;tiendita
cte8121;gerencia 1;tiendita
cte5218;gerencia 7;tiendita
cte8122;gerencia 5;tiendita
cte8123;gerencia 6;tiendita
cte7009;gerencia 2 ;tiendita
cte8124;gerencia 6;tiendita
cte2917;gerencia 6;tiendita
cte8125;gerencia 6;tiendita
cte8126;gerencia 1;tiendita
cte8127;gerencia 5;tiendita
cte8128;gerencia 6;tiendita
cte8129;gerencia 2 ;tiendita
cte7485;gerencia 4;tiendita
cte8130;gerencia 1;tiendita
cte8131;gerencia 6;tiendita
cte8132;gerencia 2 ;tiendita
cte8133;gerencia 2 ;tiendita
cte8134;gerencia 7;tiendita
cte8135;gerencia 7;tiendita
cte8136;gerencia 2 ;tiendita
cte2114;gerencia 5;tiendita
cte8137;gerencia 2 ;tiendita
cte8138;gerencia 1;tiendita
cte8139;gerencia 2 ;tiendita
cte8140;gerencia 6;tiendita
cte8141;gerencia 5;tiendita
cte8142;gerencia 7;tiendita
cte8143;gerencia 5;tiendita
cte8144;gerencia 2 ;tiendita
cte8145;gerencia 2 ;tiendita
cte8146;gerencia 7;tiendita
cte8147;gerencia 4;tiendita
cte3447;gerencia 2 ;tiendita
cte8148;gerencia 2 ;tiendita
cte8149;gerencia 4;tiendita
cte8150;gerencia 5;tiendita
cte8151;gerencia 5;tiendita
cte8152;gerencia 2 ;tiendita
cte8153;gerencia 1;tiendita
cte8154;gerencia 1;tiendita
cte8155;gerencia 2 ;tiendita
cte8156;gerencia 6;tiendita
cte1368;gerencia 5;tiendita
cte8157;gerencia 2 ;tiendita
cte8158;gerencia 4;tiendita
cte536;gerencia 5;tiendita
cte8159;gerencia 6;tiendita
cte8160;gerencia 6;tiendita
cte8161;gerencia 5;tiendita
cte8162;gerencia 4;tiendita
cte8163;gerencia 2 ;tiendita
cte8164;gerencia 2 ;tiendita
cte8165;gerencia 7;tiendita
cte8166;gerencia 1;tiendita
cte8167;gerencia 2 ;tiendita
cte8168;gerencia 4;tiendita
cte2466;gerencia 2 ;tiendita
cte8169;gerencia 7;tiendita
cte8170;gerencia 2 ;tiendita
cte8171;gerencia 2 ;tiendita
cte8172;gerencia 7;tiendita
cte8173;gerencia 7;tiendita
cte8174;gerencia 7;tiendita
cte8175;gerencia 7;tiendita
cte8176;gerencia 3;tiendita
cte4283;gerencia 7;tiendita
cte8177;gerencia 7;tiendita
cte8178;gerencia 2 ;tiendita
cte2916;gerencia 5;tiendita
cte8179;gerencia 2 ;tiendita
cte8180;gerencia 2 ;tiendita
cte8181;gerencia 3;tiendita
cte6084;gerencia 6;tiendita
cte7622;gerencia 2 ;tiendita
cte8182;gerencia 7;tiendita
cte8183;gerencia 7;tiendita
cte8184;gerencia 6;tiendita
cte8185;gerencia 2 ;tiendita
cte8186;gerencia 6;tiendita
cte8187;gerencia 3;tiendita
cte8188;gerencia 6;tiendita
cte5244;gerencia 1;tiendita
cte8189;gerencia 2 ;tiendita
cte1907;gerencia 6;tiendita
cte8190;gerencia 6;tiendita
cte8191;gerencia 1;tiendita
cte8192;gerencia 7;tiendita
cte8193;gerencia 4;tiendita
cte6573;gerencia 4;tiendita
cte8194;gerencia 2 ;tiendita
cte8195;gerencia 4;tiendita
cte8196;gerencia 6;tiendita
cte8197;gerencia 1;tiendita
cte8198;gerencia 2 ;tiendita
cte8199;gerencia 2 ;tiendita
cte8200;gerencia 2 ;tiendita
cte8201;gerencia 4;tiendita
cte8202;gerencia 2 ;tiendita
cte8203;gerencia 7;tiendita
cte8204;gerencia 2 ;tiendita
cte8205;gerencia 2 ;tiendita
cte8206;gerencia 1;tiendita
cte8207;gerencia 2 ;tiendita
cte8208;gerencia 7;tiendita
cte8209;gerencia 4;tiendita
cte8210;gerencia 3;tiendita
cte8211;gerencia 2 ;tiendita
cte8212;gerencia 1;tiendita
cte8213;gerencia 6;tiendita
cte8214;gerencia 6;tiendita
cte8215;gerencia 1;tiendita
cte8216;gerencia 5;tiendita
cte6711;gerencia 6;tiendita
cte8217;gerencia 3;tiendita
cte8218;gerencia 6;tiendita
cte8219;gerencia 4;tiendita
cte8220;gerencia 2 ;tiendita
cte8221;gerencia 5;tiendita
cte8222;gerencia 2 ;tiendita
cte8223;gerencia 2 ;tiendita
cte8224;gerencia 1;tiendita
cte8225;gerencia 7;tiendita
cte8226;gerencia 2 ;tiendita
cte8227;gerencia 5;tiendita
cte8228;gerencia 6;tiendita
cte7670;gerencia 6;tiendita
cte8229;gerencia 6;tiendita
cte8230;gerencia 5;tiendita
cte8231;gerencia 5;tiendita
cte8232;gerencia 6;tiendita
cte8233;gerencia 5;tiendita
cte8234;gerencia 2 ;tiendita
cte8235;gerencia 3;tiendita
cte4585;gerencia 3;tiendita
cte8236;gerencia 2 ;tiendita
cte8237;gerencia 6;tiendita
cte8238;gerencia 2 ;tiendita
cte8239;gerencia 4;tiendita
cte8240;gerencia 4;tiendita
cte8241;gerencia 1;tiendita
cte8242;gerencia 5;tiendita
cte8243;gerencia 2 ;tiendita
cte8244;gerencia 4;tiendita
cte8245;gerencia 5;tiendita
cte8246;gerencia 1;tiendita
cte8247;gerencia 5;tiendita
cte3945;gerencia 4;tiendita
cte8248;gerencia 6;tiendita
cte8249;gerencia 5;tiendita
cte8250;gerencia 4;tiendita
cte8251;gerencia 6;tiendita
cte8252;gerencia 5;tiendita
cte8253;gerencia 2 ;tiendita
cte8254;gerencia 3;tiendita
cte8255;gerencia 7;tiendita
cte8256;gerencia 7;tiendita
cte8257;gerencia 5;tiendita
